time_s,robot_0_detected,robot_1_detected,robot_2_detected
49.8,1,1,1
50.0,1,1,0
50.2,1,1,1
50.4,1,1,0
50.6,1,1,0
50.8,1,1,1
51.0,1,1,0
51.2,1,1,0
51.4,1,1,1
51.6,1,1,1
51.8,1,1,1
52.0,1,1,1
52.2,1,1,1
52.4,1,1,1
52.6,1,1,1
52.8,1,1,1
53.0,1,1,1
53.2,1,1,1
53.4,1,1,1
53.6,1,1,1
53.8,1,1,1
54.0,1,1,1
54.2,1,1,1
54.4,1,1,1
54.6,1,1,1
54.8,1,1,1
55.0,1,1,1
55.2,1,1,1
55.4,1,1,1
55.6,1,1,1
55.8,1,1,1
56.0,1,1,1
56.2,1,1,1
56.4,1,1,1
56.6,1,1,1
56.8,1,1,1
57.0,1,1,1
57.2,1,1,1
57.4,1,1,1
57.6,1,1,1
57.8,1,1,1
58.0,1,1,1
58.2,1,1,1
58.4,1,1,0
58.6,1,1,1
58.8,1,1,1
59.0,1,1,1
59.2,1,1,1
59.4,1,1,1
59.6,1,1,1
59.8,1,1,1
60.0,1,1,1
60.2,1,1,1
60.4,1,1,1
60.6,1,1,1
60.8,1,1,1
61.0,1,1,1
61.2,1,1,1
61.4,1,1,1
61.6,1,1,1
61.8,1,1,1
62.0,1,1,1
62.2,1,1,1
62.4,1,1,1
62.6,1,1,1
62.8,1,1,1
63.0,1,1,1
63.2,1,1,1
63.4,1,1,1
63.6,1,1,1
63.8,1,1,1
64.0,1,1,1
64.2,1,1,1
64.4,1,1,1
64.6,1,1,1
64.8,1,1,1
65.0,1,1,1
65.2,1,1,1
65.4,1,1,1
65.6,1,1,1
65.8,1,1,0
66.0,1,1,1
66.2,1,1,1
66.4,1,1,1
66.6,1,1,1
66.8,1,1,0
67.0,1,1,0
67.2,1,1,1
67.4,1,1,1
67.6,1,1,1
67.8,1,1,0
68.0,1,1,1
68.2,1,1,0
68.4,1,1,1
68.6,1,1,1
68.8,1,1,1
69.0,1,1,1
69.2,1,1,1
69.4,1,1,1
69.6,1,1,1
69.8,1,1,1
70.0,1,1,1
70.2,1,1,1
70.4,1,1,1
70.6,1,1,1
70.8,1,1,1
71.0,1,1,1
71.2,1,1,1
71.4,1,1,1
71.6,1,1,1
71.8,1,1,1
72.0,1,1,1
72.2,1,1,1
72.4,1,1,1
72.6,1,1,1
72.8,1,1,1
73.0,1,1,1
73.2,1,1,1
73.4,1,1,1
73.6,1,1,1
73.8,1,1,1
74.0,1,1,1
74.2,1,1,1
74.4,1,1,1
74.6,1,1,1
74.8,1,1,0
75.0,1,1,0
75.2,1,1,1
75.4,1,1,1
75.6,1,1,1
75.8,1,1,1
76.0,1,1,0
76.2,1,1,0
76.4,1,1,1
76.6,1,1,1
76.8,1,1,1
77.0,1,1,1
77.2,1,1,1
77.4,1,1,1
77.6,1,1,1
77.8,1,1,1
78.0,1,1,1
78.2,1,1,1
78.4,1,1,1
78.6,1,1,1
78.8,1,1,1
79.0,1,1,1
79.2,1,0,1
79.4,1,0,1
79.6,1,1,1
79.8,1,1,1
80.0,1,1,1
80.2,1,1,1
80.4,1,1,1
80.6,1,1,1
80.8,1,1,1
81.0,1,0,1
81.2,0,0,1
81.4,1,0,1
81.6,1,0,1
81.8,1,0,1
82.0,1,0,1
82.2,1,0,1
82.4,1,0,1
82.6,1,0,1
82.8,1,0,1
83.0,1,0,1
83.2,1,0,0
83.4,1,0,1
83.6,1,0,0
83.8,1,0,1
84.0,1,0,0
84.2,1,1,1
84.4,1,1,1
84.6,1,1,0
84.8,1,1,1
85.0,1,1,1
85.2,1,1,1
85.4,1,1,1
85.6,1,1,1
85.8,1,1,1
86.0,1,1,1
86.2,1,1,1
86.4,1,1,1
86.6,1,1,1
86.8,1,1,1
87.0,1,1,1
87.2,1,1,1
87.4,1,1,1
87.6,1,1,1
87.8,1,1,1
88.0,1,1,1
88.2,1,1,1
88.4,1,1,1
88.6,1,1,1
88.8,1,1,1
89.0,1,1,1
89.2,1,1,1
89.4,1,1,1
89.6,1,1,1
89.8,1,1,1
90.0,1,1,1
90.2,1,1,1
90.4,1,1,1
90.6,1,1,1
90.8,1,1,1
91.0,1,1,1
91.2,1,1,1
91.4,1,1,1
91.6,1,1,1
91.8,1,1,1
92.0,1,1,0
92.2,1,1,1
92.4,1,1,0
92.6,1,1,1
92.8,1,1,0
93.0,1,1,0
93.2,1,1,0
93.4,1,1,1
93.6,1,1,1
93.8,1,1,1
94.0,1,1,1
94.2,1,1,1
94.4,1,1,1
94.6,1,1,1
94.8,1,1,1
95.0,1,1,1
95.2,1,1,1
95.4,1,1,1
95.6,1,1,1
95.8,1,1,1
96.0,1,1,1
96.2,1,1,1
96.4,1,1,1
96.6,1,1,1
96.8,1,1,1
97.0,1,1,1
97.2,1,1,1
97.4,1,1,1
97.6,1,1,1
97.8,1,1,1
98.0,1,1,1
98.2,1,1,1
98.4,1,1,1
98.6,1,1,1
98.8,1,1,1
99.0,1,1,1
99.2,1,1,1
99.4,1,1,1
99.6,1,1,1
99.8,1,1,1
100.0,1,1,1
100.2,1,1,1
100.4,1,1,1
100.6,1,1,1
100.8,1,1,1
101.0,1,1,1
101.2,1,1,1
101.4,1,1,1
101.6,1,1,1
101.8,1,1,1
102.0,1,1,1
102.2,1,1,1
102.4,1,1,1
102.6,1,1,0
102.8,1,1,1
103.0,1,1,1
103.2,1,1,1
103.4,1,1,1
103.6,1,1,1
103.8,1,1,1
104.0,1,1,1
104.2,1,1,1
104.4,1,1,1
104.6,1,1,1
104.8,1,1,1
105.0,1,1,1
105.2,1,1,1
105.4,1,1,1
105.6,1,1,1
105.8,1,1,1
106.0,1,1,1
106.2,1,1,1
106.4,1,1,1
106.6,1,1,1
106.8,1,1,1
107.0,1,1,1
107.2,1,1,1
107.4,1,1,1
107.6,1,1,1
107.8,1,1,1
108.0,1,1,1
108.2,1,1,1
108.4,1,1,1
108.6,1,1,1
108.8,1,1,1
109.0,1,1,1
109.2,1,1,1
109.4,1,1,1
109.6,1,1,1
109.8,1,1,1
110.0,1,1,1
110.2,1,1,1
110.4,1,1,1
110.6,1,1,1
110.8,1,1,1
111.0,1,1,1
111.2,1,1,1
111.4,1,1,1
111.6,1,1,1
111.8,1,1,1
112.0,1,1,1
112.2,1,1,1
112.4,1,1,1
112.6,1,1,1
112.8,1,1,1
113.0,1,1,0
113.2,1,1,1
113.4,1,1,1
113.6,1,1,0
113.8,1,1,1
114.0,1,1,0
114.2,1,1,1
114.4,1,1,1
114.6,1,1,0
114.8,1,1,1
115.0,1,1,1
115.2,1,1,1
115.4,1,1,1
115.6,1,1,1
115.8,1,1,1
116.0,1,1,1
116.2,1,1,1
116.4,1,1,1
116.6,1,1,1
116.8,1,1,1
117.0,1,1,1
117.2,1,1,1
117.4,1,1,1
117.6,1,1,1
117.8,1,1,1
118.0,1,1,1
118.2,1,1,1
118.4,1,1,1
118.6,1,1,1
118.8,1,1,1
119.0,1,1,1
119.2,1,1,1
119.4,1,1,1
119.6,1,1,1
119.8,1,1,1
120.0,1,1,1
120.2,1,1,1
120.4,1,1,1
120.6,1,1,1
120.8,1,1,1
121.0,1,1,0
121.2,1,1,1
121.4,1,1,0
121.6,1,1,1
121.8,1,1,0
122.0,1,1,1
122.2,1,1,0
122.4,1,1,0
122.6,1,1,0
122.8,1,1,0
123.0,1,1,0
123.2,1,1,0
123.4,1,1,1
123.6,1,1,1
123.8,1,1,1
124.0,1,1,0
124.2,1,1,1
124.4,1,1,1
124.6,1,1,1
124.8,1,1,1
125.0,1,1,1
125.2,1,1,1
125.4,1,1,1
125.6,1,1,1
125.8,1,1,1
126.0,1,1,1
126.2,1,1,1
126.4,1,1,1
126.6,1,1,1
126.8,1,1,1
127.0,1,1,1
127.2,1,1,1
127.4,1,1,1
127.6,1,1,1
127.8,1,1,1
128.0,1,1,1
128.2,1,1,1
128.4,1,1,1
128.6,1,1,1
128.8,1,1,1
129.0,1,1,1
129.2,1,1,1
129.4,1,1,1
129.6,1,1,1
129.8,1,1,1
130.0,1,1,1
130.2,1,1,1
130.4,1,1,1
130.6,1,1,1
130.8,1,1,1
131.0,1,1,1
131.2,1,1,1
131.4,1,1,1
131.6,1,1,1
131.8,1,1,1
132.0,1,1,1
132.2,1,1,1
132.4,1,1,1
132.6,1,1,1
132.8,1,1,1
133.0,1,1,1
133.2,1,1,1
133.4,1,1,1
133.6,1,1,1
133.8,1,1,1
134.0,1,1,1
134.2,1,1,1
134.4,1,1,1
134.6,1,1,1
134.8,1,1,1
135.0,1,1,1
135.2,1,1,1
135.4,1,1,1
135.6,1,1,1
135.8,1,1,1
136.0,1,1,1
136.2,1,1,1
136.4,1,1,1
136.6,1,1,1
136.8,1,1,1
137.0,1,1,1
137.2,1,1,1
137.4,1,1,1
137.6,1,1,1
137.8,1,1,1
138.0,1,1,1
138.2,1,1,1
138.4,1,1,1
138.6,1,1,1
138.8,1,1,1
139.0,1,1,1
139.2,1,1,1
139.4,1,1,1
139.6,1,1,1
139.8,1,1,1
140.0,1,1,1
140.2,1,1,1
140.4,1,1,1
140.6,1,1,1
140.8,1,1,1
141.0,1,1,1
141.2,1,1,1
141.4,1,1,1
141.6,1,1,1
141.8,1,0,1
142.0,1,1,1
142.2,1,1,1
142.4,1,1,1
142.6,0,1,1
142.8,0,1,1
143.0,0,1,1
143.2,0,1,1
143.4,0,1,1
143.6,0,1,1
143.8,0,1,1
144.0,0,1,1
144.2,0,1,1
144.4,0,1,1
144.6,0,1,1
144.8,0,1,1
145.0,0,1,1
145.2,0,1,1
145.4,0,1,1
145.6,0,1,1
145.8,0,1,1
146.0,0,1,1
146.2,0,1,1
146.4,0,1,1
146.6,0,1,1
146.8,0,1,1
147.0,0,1,1
147.2,0,1,1
147.4,0,1,1
147.6,0,1,1
147.8,0,1,1
148.0,0,1,1
148.2,0,1,1
148.4,0,1,1
148.6,0,1,1
148.8,0,1,1
149.0,0,1,1
149.2,0,1,1
149.4,0,1,1
149.6,0,1,1
149.8,0,1,1
150.0,0,1,1
150.2,0,1,1
150.4,0,1,1
150.6,0,1,1
150.8,0,1,1
151.0,0,1,1
151.2,0,1,1
151.4,0,1,1
151.6,0,1,1
151.8,0,1,1
152.0,0,1,1
