time_s,robot_0_detected,robot_1_detected,robot_2_detected
278.8,0,1,1
279.0,0,1,1
279.2,0,1,1
279.4,0,1,1
279.6,0,1,1
279.8,0,1,1
280.0,0,1,1
280.2,0,1,1
280.4,0,1,1
280.6,0,1,1
280.8,0,1,1
281.0,0,1,1
281.2,0,1,1
281.4,0,1,1
281.6,0,1,1
281.8,0,1,1
282.0,0,1,1
282.2,0,1,1
282.4,0,1,1
282.6,0,1,1
282.8,0,1,1
283.0,0,0,1
283.2,0,1,1
283.4,0,0,1
283.6,0,0,1
283.8,0,1,1
284.0,0,1,1
284.2,0,1,1
284.4,0,1,1
284.6,0,1,1
284.8,0,0,1
285.0,0,1,1
285.2,0,1,1
285.4,0,1,1
285.6,0,0,1
285.8,0,1,1
286.0,0,1,1
286.2,0,1,1
286.4,0,1,1
286.6,0,1,1
286.8,0,1,1
287.0,0,1,1
287.2,0,1,1
287.4,0,1,1
287.6,0,1,1
287.8,0,1,1
288.0,0,1,1
288.2,0,1,1
288.4,0,1,1
288.6,0,1,1
288.8,0,1,1
289.0,0,1,1
289.2,0,1,1
289.4,0,1,1
289.6,0,1,1
289.8,0,0,1
290.0,0,1,1
290.2,0,0,1
290.4,0,1,1
290.6,0,1,1
290.8,0,1,1
291.0,0,1,1
291.2,0,1,1
291.4,0,1,1
291.6,0,1,1
291.8,0,1,1
292.0,0,1,1
292.2,0,1,1
292.4,0,1,1
292.6,0,1,1
292.8,0,1,1
293.0,0,1,1
293.2,0,1,1
293.4,0,1,1
293.6,0,1,1
293.8,0,1,1
294.0,0,1,1
294.2,0,1,1
294.4,0,1,1
294.6,0,1,1
294.8,0,1,1
295.0,0,1,1
295.2,0,1,1
295.4,0,1,1
295.6,0,1,1
295.8,0,1,1
296.0,0,1,1
296.2,0,1,1
296.4,0,1,1
296.6,0,1,1
296.8,0,1,1
297.0,0,1,1
297.2,0,1,1
297.4,0,1,1
297.6,0,1,1
297.8,0,1,1
298.0,0,1,1
298.2,0,1,1
298.4,0,1,1
298.6,0,1,1
298.8,0,1,1
299.0,0,1,1
299.2,0,1,1
299.4,0,1,1
299.6,0,1,1
299.8,0,1,1
300.0,0,1,1
300.2,0,1,1
300.4,0,1,1
300.6,0,1,1
300.8,0,1,1
301.0,0,1,1
301.2,0,1,1
301.4,0,1,1
301.6,0,1,1
301.8,0,1,1
302.0,0,1,1
302.2,0,1,1
302.4,0,1,1
302.6,0,1,1
302.8,0,1,1
303.0,0,1,1
303.2,0,1,1
303.4,0,1,1
303.6,0,1,1
303.8,0,1,1
304.0,0,1,1
304.2,0,1,1
304.4,0,1,1
304.6,0,1,1
304.8,0,1,1
305.0,0,1,1
305.2,0,1,1
305.4,0,1,1
305.6,0,1,1
305.8,0,1,1
306.0,0,1,1
306.2,0,1,1
306.4,0,0,1
306.6,0,1,1
306.8,0,0,1
307.0,0,0,1
307.2,0,1,1
307.4,0,0,1
307.6,0,1,1
307.8,0,1,1
308.0,0,1,1
308.2,0,1,1
308.4,0,1,1
308.6,0,1,1
308.8,0,1,1
309.0,0,1,1
309.2,0,1,1
309.4,0,1,1
309.6,0,1,1
309.8,0,1,1
310.0,0,1,1
310.2,0,1,1
310.4,0,1,1
310.6,0,1,1
310.8,0,1,1
311.0,0,1,1
311.2,0,1,1
311.4,0,1,1
311.6,0,1,1
311.8,0,1,1
312.0,0,1,1
312.2,0,1,1
312.4,0,1,1
312.6,0,1,1
312.8,0,1,1
313.0,0,1,1
