time_s,robot_0_detected,robot_1_detected,robot_2_detected
35.8,1,1,1
36.0,1,1,1
36.2,1,1,1
36.4,1,1,1
36.6,1,1,1
36.8,1,1,1
37.0,1,1,1
37.2,1,1,1
37.4,1,1,1
37.6,1,1,1
37.8,1,1,1
38.0,1,1,1
38.2,1,1,1
38.4,1,1,1
38.6,1,1,1
38.8,1,1,1
39.0,1,1,1
39.2,1,1,1
39.4,1,1,1
39.6,1,1,1
39.8,1,1,1
40.0,1,1,1
40.2,1,1,1
40.4,1,1,1
40.6,1,1,1
40.8,1,1,1
41.0,1,1,1
41.2,1,1,1
41.4,1,1,1
41.6,1,1,1
41.8,1,1,1
42.0,1,1,1
42.2,1,1,1
42.4,1,1,1
42.6,1,1,1
42.8,1,1,1
43.0,1,1,1
43.2,1,1,1
43.4,1,1,1
43.6,1,1,1
43.8,1,1,1
44.0,1,1,1
44.2,1,1,1
44.4,1,1,1
44.6,1,1,1
44.8,1,1,1
45.0,1,1,1
45.2,1,1,1
45.4,1,1,1
45.6,1,1,1
45.8,1,1,1
46.0,1,1,1
46.2,1,1,1
46.4,1,1,1
46.6,1,1,1
46.8,1,1,1
47.0,1,1,1
47.2,1,1,1
47.4,1,1,1
47.6,1,1,1
47.8,1,1,1
48.0,1,1,1
48.2,1,1,1
48.4,1,1,1
48.6,1,1,1
48.8,1,1,1
49.0,1,1,1
49.2,1,1,1
49.4,1,1,1
49.6,1,1,1
49.8,1,1,1
50.0,1,1,1
50.2,1,1,1
50.4,1,1,1
50.6,1,1,1
50.8,1,1,1
51.0,1,1,1
51.2,1,1,1
51.4,1,1,1
51.6,1,1,1
51.8,1,1,1
52.0,1,1,1
52.2,1,1,1
52.4,1,1,1
52.6,1,1,1
52.8,1,1,1
53.0,1,1,1
53.2,1,1,1
53.4,1,1,1
53.6,1,1,1
53.8,1,1,1
54.0,1,1,1
54.2,1,1,1
54.4,1,1,1
54.6,1,1,1
54.8,1,1,1
55.0,1,1,1
55.2,1,1,1
55.4,1,1,1
55.6,1,1,1
55.8,1,1,1
56.0,1,1,1
56.2,1,1,1
56.4,1,1,1
56.6,1,1,1
56.8,1,1,1
57.0,1,1,1
57.2,1,1,1
57.4,1,1,1
57.6,1,1,1
57.8,1,1,1
58.0,1,1,1
58.2,1,1,1
58.4,1,1,1
58.6,1,1,1
58.8,1,1,1
59.0,1,1,1
59.2,1,1,1
59.4,1,1,1
59.6,1,1,1
59.8,1,1,1
60.0,1,1,1
60.2,1,1,1
60.4,1,1,1
60.6,0,1,1
60.8,0,1,1
61.0,0,1,1
61.2,0,1,1
61.4,0,1,1
61.6,0,1,1
61.8,0,1,1
62.0,0,1,1
62.2,0,1,1
62.4,0,1,1
62.6,0,1,1
62.8,0,1,1
63.0,0,1,1
63.2,0,1,1
63.4,0,1,1
63.6,0,1,1
63.8,0,1,1
64.0,0,1,1
64.2,0,1,1
64.4,0,1,1
64.6,0,1,1
64.8,0,1,1
65.0,0,1,1
65.2,0,1,1
65.4,0,1,1
65.6,0,1,1
65.8,0,1,1
66.0,0,1,1
66.2,0,1,1
66.4,0,1,1
66.6,0,1,1
66.8,0,1,1
67.0,0,1,1
67.2,0,1,1
67.4,0,1,1
67.6,0,1,1
67.8,0,1,1
68.0,0,1,1
68.2,0,1,1
68.4,0,1,1
68.6,0,1,1
68.8,0,1,1
69.0,0,1,1
69.2,0,1,1
69.4,0,1,1
69.6,0,1,1
69.8,0,1,1
70.0,0,1,1
70.2,0,1,1
70.4,0,1,1
70.6,0,1,1
70.8,0,1,1
71.0,0,1,1
71.2,0,1,1
71.4,0,1,1
71.6,0,1,1
71.8,0,1,1
72.0,0,1,1
72.2,0,1,1
72.4,0,1,1
72.6,0,1,1
72.8,0,1,1
73.0,0,1,1
73.2,0,1,1
73.4,0,1,1
73.6,0,1,1
73.8,0,1,1
74.0,0,1,1
74.2,0,1,1
74.4,0,1,1
74.6,0,1,1
74.8,0,1,1
75.0,0,1,1
75.2,0,1,1
75.4,0,1,1
75.6,0,1,1
75.8,0,1,1
76.0,0,1,1
76.2,0,1,1
76.4,0,1,1
76.6,0,1,1
76.8,0,1,1
77.0,0,1,1
77.2,0,1,1
77.4,0,1,1
77.6,0,1,1
77.8,0,1,1
78.0,0,1,1
78.2,0,1,1
78.4,0,1,1
78.6,0,1,1
78.8,0,1,1
79.0,0,1,1
79.2,0,1,1
79.4,0,1,1
79.6,0,1,0
79.8,0,1,1
80.0,0,1,1
80.2,0,1,1
80.4,0,1,1
80.6,0,1,0
80.8,0,1,0
81.0,0,1,0
81.2,0,1,0
81.4,0,1,0
81.6,0,1,0
81.8,0,1,0
82.0,0,1,0
82.2,0,1,0
82.4,0,1,0
82.6,0,1,0
82.8,0,1,0
83.0,0,1,0
83.2,0,1,0
83.4,0,1,0
83.6,0,1,0
83.8,0,1,0
84.0,0,1,0
84.2,0,1,0
84.4,0,1,0
84.6,0,1,0
84.8,0,1,0
85.0,0,1,0
85.2,0,1,1
85.4,0,1,1
85.6,0,1,1
85.8,0,1,1
86.0,0,0,1
86.2,0,1,1
86.4,0,1,1
86.6,0,1,1
86.8,0,1,0
87.0,0,1,0
87.2,0,1,0
87.4,0,1,0
87.6,0,1,0
87.8,0,1,0
88.0,0,1,0
88.2,0,1,0
88.4,0,1,0
88.6,0,1,0
88.8,0,1,0
89.0,0,1,0
89.2,0,1,0
89.4,0,1,0
89.6,0,1,0
89.8,0,1,0
90.0,0,1,0
90.2,0,1,0
90.4,0,1,0
90.6,0,1,0
90.8,0,1,0
91.0,0,1,0
91.2,0,1,0
91.4,0,1,1
91.6,0,1,1
91.8,0,1,1
92.0,0,1,1
92.2,0,1,1
92.4,0,1,0
92.6,0,1,0
92.8,0,1,0
93.0,0,1,0
93.2,0,1,0
93.4,0,1,0
93.6,0,1,0
93.8,0,1,0
94.0,0,1,0
94.2,0,1,0
94.4,0,1,0
94.6,0,1,1
94.8,0,1,1
95.0,0,1,1
95.2,0,1,1
95.4,0,1,1
95.6,0,1,1
95.8,0,1,1
96.0,0,1,1
96.2,0,1,1
96.4,0,1,1
96.6,0,1,1
96.8,0,1,1
97.0,0,1,1
97.2,0,1,1
97.4,0,1,1
97.6,0,1,0
97.8,0,1,1
98.0,0,1,1
98.2,0,0,0
98.4,0,1,0
98.6,0,1,0
98.8,0,1,0
99.0,0,1,1
99.2,0,0,1
99.4,0,1,1
99.6,0,1,1
99.8,0,1,0
100.0,0,1,1
100.2,0,1,1
100.4,0,1,1
100.6,0,1,1
100.8,0,1,1
101.0,0,1,1
101.2,0,1,1
101.4,0,1,1
101.6,0,1,1
101.8,0,1,1
102.0,0,1,1
102.2,0,1,1
102.4,0,1,1
102.6,0,1,1
102.8,0,1,1
103.0,0,1,1
103.2,0,1,1
103.4,0,1,1
103.6,0,1,1
103.8,0,1,1
104.0,0,1,1
104.2,0,1,1
104.4,0,1,1
104.6,0,1,1
104.8,0,1,1
105.0,0,1,1
105.2,0,1,1
105.4,0,1,1
105.6,0,1,1
105.8,0,1,1
106.0,0,1,1
106.2,0,1,1
106.4,0,1,1
106.6,0,1,1
106.8,0,1,1
107.0,0,1,1
107.2,0,1,1
107.4,0,1,1
107.6,0,1,1
107.8,0,1,1
108.0,0,1,1
108.2,0,1,1
108.4,0,1,1
108.6,0,1,1
108.8,0,1,1
109.0,0,1,1
109.2,0,1,1
109.4,0,1,1
109.6,0,1,1
109.8,0,1,1
110.0,0,1,1
110.2,0,1,1
110.4,0,1,1
110.6,0,1,1
110.8,0,1,1
111.0,0,1,1
111.2,0,1,1
111.4,0,1,1
111.6,0,1,1
111.8,0,1,1
112.0,0,1,1
112.2,0,1,1
112.4,0,1,1
112.6,0,1,1
112.8,0,1,1
113.0,0,1,1
113.2,0,1,1
113.4,0,1,1
113.6,0,1,1
113.8,0,1,1
114.0,0,1,1
114.2,0,1,1
114.4,0,1,1
114.6,0,1,1
114.8,0,1,1
115.0,0,1,1
115.2,0,1,1
115.4,0,1,1
115.6,0,1,1
115.8,0,1,1
116.0,0,1,1
116.2,0,1,1
116.4,0,1,1
116.6,0,1,1
116.8,0,1,1
117.0,0,1,1
117.2,0,1,1
117.4,0,1,1
117.6,0,1,1
117.8,0,1,1
118.0,0,1,1
118.2,0,1,1
118.4,0,1,1
118.6,0,1,1
118.8,0,1,1
119.0,0,1,1
119.2,0,1,1
119.4,0,1,1
119.6,0,1,1
119.8,0,1,1
120.0,0,1,1
120.2,0,1,1
120.4,0,1,1
120.6,0,1,1
120.8,0,1,1
121.0,0,1,1
121.2,0,1,1
121.4,0,1,1
121.6,0,1,1
121.8,0,1,1
122.0,0,1,1
122.2,0,1,1
122.4,0,1,1
122.6,0,1,1
122.8,0,1,1
